GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022301066,1610612751,BKN,Brooklyn,1627827,Dorian Finney-Smith,Dorian,F,,30.000000:10,4.0,7.0,0.571,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,12.0,12.0
0022301066,1610612751,BKN,Brooklyn,1629651,Nic Claxton,Nic,C,,36.000000:45,4.0,12.0,0.333,0.0,0.0,0.0,3.0,10.0,0.3,6.0,7.0,13.0,4.0,0.0,2.0,1.0,1.0,11.0,14.0
0022301066,1610612751,BKN,Brooklyn,1630560,Cam Thomas,Cam,G,,40.000000:23,10.0,22.0,0.455,5.0,9.0,0.556,3.0,3.0,1.0,1.0,7.0,8.0,4.0,1.0,0.0,1.0,4.0,28.0,16.0
0022301066,1610612751,BKN,Brooklyn,203471,Dennis Schroder,Dennis,G,,34.000000:21,10.0,21.0,0.476,7.0,11.0,0.636,0.0,0.0,0.0,1.0,4.0,5.0,7.0,1.0,0.0,2.0,2.0,27.0,21.0
0022301066,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,Day'Ron,,,5.000000:50,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,8.0
0022301066,1610612751,BKN,Brooklyn,1630570,Trendon Watford,Trendon,,,23.000000:35,3.0,7.0,0.429,1.0,3.0,0.333,4.0,5.0,0.8,1.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,11.0,-3.0
0022301066,1610612751,BKN,Brooklyn,1641730,Noah Clowney,Noah,,,15.000000:21,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-6.0
0022301066,1610612751,BKN,Brooklyn,1629022,Lonnie Walker IV,Lonnie,,,6.000000:40,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,-2.0
0022301066,1610612751,BKN,Brooklyn,1630592,Jalen Wilson,Jalen,,,8.000000:59,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0
0022301066,1610612751,BKN,Brooklyn,1629661,Cameron Johnson,Cameron,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301066,1610612751,BKN,Brooklyn,1628372,Dennis Smith Jr.,Dennis,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301067,1610612755,PHI,Philadelphia,1626162,Kelly Oubre Jr.,Kelly,F,,20.000000:45,2.0,11.0,0.182,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,4.0,-11.0
0022301067,1610612755,PHI,Philadelphia,202699,Tobias Harris,Tobias,F,,34.000000:50,8.0,17.0,0.471,4.0,9.0,0.444,1.0,1.0,1.0,0.0,7.0,7.0,2.0,1.0,1.0,0.0,0.0,21.0,-10.0
0022301067,1610612755,PHI,Philadelphia,1628964,Mo Bamba,Mo,C,,21.000000:42,6.0,7.0,0.857,1.0,2.0,0.5,1.0,2.0,0.5,2.0,5.0,7.0,1.0,0.0,2.0,0.0,2.0,14.0,1.0
0022301067,1610612755,PHI,Philadelphia,200768,Kyle Lowry,Kyle,G,,31.000000:45,7.0,12.0,0.583,4.0,8.0,0.5,5.0,5.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,5.0,23.0,-4.0
0022301067,1610612755,PHI,Philadelphia,1630178,Tyrese Maxey,Tyrese,G,,42.000000:34,7.0,26.0,0.269,2.0,12.0,0.167,0.0,1.0,0.0,0.0,2.0,2.0,11.0,2.0,0.0,3.0,0.0,16.0,3.0
0022301067,1610612755,PHI,Philadelphia,1630194,Paul Reed,Paul,,,25.000000:56,3.0,7.0,0.429,1.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,7.0,0.0,1.0,3.0,3.0,2.0,12.0,-2.0
0022301067,1610612755,PHI,Philadelphia,201587,Nicolas Batum,Nicolas,,,30.000000:50,3.0,5.0,0.6,2.0,3.0,0.667,0.0,0.0,0.0,4.0,4.0,8.0,3.0,0.0,0.0,0.0,2.0,8.0,6.0
0022301067,1610612755,PHI,Philadelphia,1627741,Buddy Hield,Buddy,,,18.000000:08,4.0,6.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,3.0,10.0,-3.0
0022301067,1610612755,PHI,Philadelphia,1626166,Cameron Payne,Cameron,,,4.000000:32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,-1.0
0022301067,1610612755,PHI,Philadelphia,1641741,Ricky Council IV,Ricky,,,8.000000:59,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,6.0
0022301067,1610612755,PHI,Philadelphia,1630231,KJ Martin,KJ,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301067,1610612755,PHI,Philadelphia,1628391,D.J. Wilson,D.J.,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301067,1610612739,CLE,Cleveland,1629622,Max Strus,Max,F,,27.000000:23,6.0,9.0,0.667,2.0,4.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,15.0,-4.0
0022301067,1610612739,CLE,Cleveland,1630596,Evan Mobley,Evan,F,,30.000000:37,7.0,10.0,0.7,2.0,2.0,1.0,4.0,6.0,0.667,1.0,10.0,11.0,3.0,1.0,2.0,2.0,4.0,20.0,5.0
0022301067,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,C,,26.000000:11,6.0,9.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,11.0,2.0,0.0,0.0,2.0,1.0,13.0,-6.0
0022301067,1610612739,CLE,Cleveland,1628378,Donovan Mitchell,Donovan,G,,32.000000:18,4.0,13.0,0.308,1.0,7.0,0.143,3.0,3.0,1.0,0.0,3.0,3.0,8.0,2.0,0.0,1.0,1.0,12.0,-7.0
0022301067,1610612739,CLE,Cleveland,1629636,Darius Garland,Darius,G,,35.000000:12,6.0,12.0,0.5,1.0,4.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,12.0,0.0,0.0,3.0,0.0,14.0,14.0
0022301067,1610612739,CLE,Cleveland,1630171,Isaac Okoro,Isaac,,,14.000000:47,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,-10.0
0022301067,1610612739,CLE,Cleveland,1627777,Georges Niang,Georges,,,30.000000:35,10.0,14.0,0.714,5.0,8.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,9.0
0022301067,1610612739,CLE,Cleveland,1630241,Sam Merrill,Sam,,,20.000000:46,4.0,8.0,0.5,4.0,8.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,13.0,7.0
0022301067,1610612739,CLE,Cleveland,202694,Marcus Morris Sr.,Marcus,,,16.000000:34,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0
0022301067,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,5.000000:38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
0022301067,1610612739,CLE,Cleveland,1629660,Ty Jerome,Ty,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301067,1610612739,CLE,Cleveland,1627745,Damian Jones,Damian,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301068,1610612757,POR,Portland,1631200,Kris Murray,Kris,F,,42.000000:11,4.0,10.0,0.4,3.0,8.0,0.375,0.0,0.0,0.0,1.0,4.0,5.0,4.0,0.0,0.0,4.0,2.0,11.0,-49.0
0022301068,1610612757,POR,Portland,1631133,Jabari Walker,Jabari,F,,34.000000:30,1.0,6.0,0.167,0.0,2.0,0.0,2.0,3.0,0.667,1.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,4.0,-38.0
0022301068,1610612757,POR,Portland,1629028,Deandre Ayton,Deandre,C,,24.000000:43,9.0,15.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,1.0,1.0,18.0,-32.0
0022301068,1610612757,POR,Portland,1641712,Rayan Rupert,Rayan,G,,26.000000:25,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,0.0,3.0,5.0,6.0,-38.0
0022301068,1610612757,POR,Portland,1630703,Scoot Henderson,Scoot,G,,41.000000:07,8.0,18.0,0.444,1.0,5.0,0.2,3.0,5.0,0.6,1.0,5.0,6.0,6.0,2.0,1.0,7.0,1.0,20.0,-58.0
0022301068,1610612757,POR,Portland,1630625,Dalano Banton,Dalano,,,30.000000:10,5.0,19.0,0.263,1.0,7.0,0.143,1.0,1.0,1.0,2.0,7.0,9.0,2.0,0.0,0.0,5.0,2.0,12.0,-44.0
0022301068,1610612757,POR,Portland,1629680,Matisse Thybulle,Matisse,,,7.000000:04,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-8.0
0022301068,1610612757,POR,Portland,1631303,Justin Minaya,Justin,,,10.000000:33,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,-5.0
0022301068,1610612757,POR,Portland,1641871,Duop Reath,Duop,,,14.000000:06,3.0,8.0,0.375,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,-12.0
0022301068,1610612757,POR,Portland,1630641,Ibou Badji,Ibou,,,9.000000:11,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,-16.0
0022301068,1610612757,POR,Portland,1631101,Shaedon Sharpe,Shaedon,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301068,1610612757,POR,Portland,1629014,Anfernee Simons,Anfernee,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301068,1610612748,MIA,Miami,202710,Jimmy Butler,Jimmy,F,,24.000000:50,2.0,4.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,0.0,4.0,4.0,8.0,1.0,0.0,0.0,1.0,8.0,42.0
0022301068,1610612748,MIA,Miami,1631107,Nikola Jovic,Nikola,F,,17.000000:17,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,5.0,17.0
0022301068,1610612748,MIA,Miami,1628389,Bam Adebayo,Bam,C,,26.000000:13,9.0,12.0,0.75,2.0,3.0,0.667,1.0,3.0,0.333,0.0,12.0,12.0,9.0,2.0,1.0,4.0,3.0,21.0,29.0
0022301068,1610612748,MIA,Miami,201988,Patty Mills,Patty,G,,27.000000:30,5.0,8.0,0.625,2.0,5.0,0.4,5.0,5.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,17.0,33.0
0022301068,1610612748,MIA,Miami,1626179,Terry Rozier,Terry,G,,27.000000:18,8.0,17.0,0.471,6.0,10.0,0.6,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,0.0,22.0,29.0
0022301068,1610612748,MIA,Miami,1628997,Caleb Martin,Caleb,,,9.000000:24,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,14.0
0022301068,1610612748,MIA,Miami,1631170,Jaime Jaquez Jr.,Jaime,,,25.000000:26,6.0,9.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,3.0,12.0,28.0
0022301068,1610612748,MIA,Miami,1628418,Thomas Bryant,Thomas,,,21.000000:47,11.0,17.0,0.647,1.0,3.0,0.333,3.0,4.0,0.75,6.0,6.0,12.0,1.0,2.0,2.0,0.0,0.0,26.0,31.0
0022301068,1610612748,MIA,Miami,1629312,Haywood Highsmith,Haywood,,,27.000000:41,7.0,9.0,0.778,5.0,6.0,0.833,1.0,3.0,0.333,0.0,6.0,6.0,1.0,1.0,0.0,1.0,1.0,20.0,40.0
0022301068,1610612748,MIA,Miami,1626153,Delon Wright,Delon,,,20.000000:34,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,21.0
0022301068,1610612748,MIA,Miami,1631288,Jamal Cain,Jamal,,,12.000000:00,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,16.0
0022301068,1610612748,MIA,Miami,201567,Kevin Love,Kevin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301068,1610612748,MIA,Miami,1629130,Duncan Robinson,Duncan,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301069,1610612756,PHX,Phoenix,1628960,Grayson Allen,Grayson,F,,28.000000:24,6.0,16.0,0.375,1.0,9.0,0.111,0.0,0.0,0.0,4.0,5.0,9.0,5.0,1.0,0.0,2.0,0.0,13.0,-14.0
0022301069,1610612756,PHX,Phoenix,201142,Kevin Durant,Kevin,F,,30.000000:53,10.0,17.0,0.588,4.0,7.0,0.571,2.0,3.0,0.667,0.0,6.0,6.0,1.0,1.0,1.0,3.0,2.0,26.0,-15.0
0022301069,1610612756,PHX,Phoenix,203994,Jusuf Nurkic,Jusuf,C,,23.000000:00,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,3.0,0.0,1.0,2.0,2.0,5.0,-22.0
0022301069,1610612756,PHX,Phoenix,203078,Bradley Beal,Bradley,G,,30.000000:30,6.0,13.0,0.462,3.0,5.0,0.6,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,15.0,-18.0
0022301069,1610612756,PHX,Phoenix,1626164,Devin Booker,Devin,G,,27.000000:12,4.0,9.0,0.444,0.0,2.0,0.0,6.0,7.0,0.857,0.0,3.0,3.0,5.0,0.0,0.0,3.0,5.0,14.0,-17.0
0022301069,1610612756,PHX,Phoenix,201569,Eric Gordon,Eric,,,21.000000:35,2.0,10.0,0.2,1.0,8.0,0.125,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,6.0,-12.0
0022301069,1610612756,PHX,Phoenix,1629234,Drew Eubanks,Drew,,,7.000000:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,-7.0
0022301069,1610612756,PHX,Phoenix,1626220,Royce O'Neale,Royce,,,21.000000:44,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,-16.0
0022301069,1610612756,PHX,Phoenix,1629006,Josh Okogie,Josh,,,13.000000:33,1.0,2.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0,-1.0
0022301069,1610612756,PHX,Phoenix,1629626,Bol Bol,Bol,,,13.000000:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0
0022301069,1610612756,PHX,Phoenix,202738,Isaiah Thomas,Isaiah,,,7.000000:34,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
0022301069,1610612756,PHX,Phoenix,1631223,David Roddy,David,,,7.000000:34,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
0022301069,1610612756,PHX,Phoenix,1629642,Nassir Little,Nassir,,,7.000000:34,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0
0022301069,1610612756,PHX,Phoenix,1628962,Udoka Azubuike,Udoka,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301069,1610612756,PHX,Phoenix,201152,Thaddeus Young,Thaddeus,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301069,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,Luguentz,F,,27.000000:04,4.0,8.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,11.0,7.0
0022301069,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,Jalen,F,,29.000000:48,6.0,12.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,16.0,7.0
0022301069,1610612760,OKC,Oklahoma City,1631096,Chet Holmgren,Chet,C,,27.000000:41,6.0,10.0,0.6,0.0,0.0,0.0,8.0,8.0,1.0,1.0,5.0,6.0,2.0,0.0,1.0,1.0,1.0,20.0,16.0
0022301069,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,Aaron,G,,26.000000:12,6.0,8.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,1.0,1.0,15.0,16.0
0022301069,1610612760,OKC,Oklahoma City,1630581,Josh Giddey,Josh,G,,24.000000:00,10.0,15.0,0.667,1.0,3.0,0.333,2.0,2.0,1.0,1.0,6.0,7.0,9.0,0.0,1.0,3.0,0.0,23.0,22.0
0022301069,1610612760,OKC,Oklahoma City,202330,Gordon Hayward,Gordon,,,10.000000:43,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0
0022301069,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,Cason,,,31.000000:29,6.0,9.0,0.667,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,1.0,1.0,2.0,16.0,23.0
0022301069,1610612760,OKC,Oklahoma City,1631119,Jaylin Williams,Jaylin,,,14.000000:20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,0.0,2.0,3.0,7.0
0022301069,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,Isaiah,,,21.000000:52,5.0,11.0,0.455,4.0,7.0,0.571,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,14.0,10.0
0022301069,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,Kenrich,,,18.000000:41,3.0,7.0,0.429,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,6.0,12.0
0022301069,1610612760,OKC,Oklahoma City,203488,Mike Muscala,Mike,,,5.000000:59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
0022301069,1610612760,OKC,Oklahoma City,202687,Bismack Biyombo,Bismack,,,2.000000:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
0022301070,1610612752,NYK,New York,1628978,Donte DiVincenzo,Donte,F,,49.000000:00,7.0,13.0,0.538,6.0,12.0,0.5,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,2.0,20.0,-10.0
0022301070,1610612752,NYK,New York,1628404,Josh Hart,Josh,F,,41.000000:51,4.0,13.0,0.308,2.0,5.0,0.4,2.0,2.0,1.0,4.0,8.0,12.0,8.0,1.0,0.0,2.0,3.0,12.0,20.0
0022301070,1610612752,NYK,New York,1628392,Isaiah Hartenstein,Isaiah,C,,28.000000:17,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,4.0,1.0,0.0,3.0,6.0,7.0,10.0
0022301070,1610612752,NYK,New York,1628973,Jalen Brunson,Jalen,G,,43.000000:20,25.0,47.0,0.532,5.0,13.0,0.385,6.0,6.0,1.0,1.0,3.0,4.0,6.0,1.0,0.0,1.0,2.0,61.0,20.0
0022301070,1610612752,NYK,New York,1630540,Miles McBride,Miles,G,,45.000000:52,3.0,9.0,0.333,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,1.0,3.0,7.0,-5.0
0022301070,1610612752,NYK,New York,1629011,Mitchell Robinson,Mitchell,,,19.000000:38,3.0,9.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,7.0,5.0,12.0,0.0,0.0,0.0,1.0,1.0,7.0,-10.0
0022301070,1610612752,NYK,New York,1630173,Precious Achiuwa,Precious,,,15.000000:41,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,6.0,-30.0
0022301070,1610612752,NYK,New York,202711,Bojan Bogdanovic,Bojan,,,15.000000:20,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,-16.0
0022301070,1610612752,NYK,New York,1629003,Shake Milton,Shake,,,6.000000:01,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0
0022301070,1610612752,NYK,New York,202692,Alec Burks,Alec,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0022301070,1610612752,NYK,New York,1629603,Mamadi Diakite,Mamadi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301070,1610612752,NYK,New York,1629610,DaQuan Jeffries,DaQuan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301070,1610612752,NYK,New York,1630579,Jericho Sims,Jericho,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301070,1610612759,SAS,San Antonio,1630577,Julian Champagnie,Julian,F,,28.000000:24,4.0,8.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,12.0,-6.0
0022301070,1610612759,SAS,San Antonio,1631110,Jeremy Sochan,Jeremy,F,,16.000000:45,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,-3.0
0022301070,1610612759,SAS,San Antonio,1641705,Victor Wembanyama,Victor,C,,37.000000:42,13.0,22.0,0.591,4.0,9.0,0.444,10.0,12.0,0.833,5.0,15.0,20.0,7.0,2.0,1.0,4.0,2.0,40.0,1.0
0022301070,1610612759,SAS,San Antonio,1630170,Devin Vassell,Devin,G,,44.000000:41,10.0,22.0,0.455,3.0,10.0,0.3,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,23.0,-9.0
0022301070,1610612759,SAS,San Antonio,1630200,Tre Jones,Tre,G,,35.000000:29,4.0,6.0,0.667,3.0,5.0,0.6,2.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,13.0,13.0
0022301070,1610612759,SAS,San Antonio,1628380,Zach Collins,Zach,,,15.000000:09,1.0,4.0,0.25,0.0,3.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,3.0,5.0
0022301070,1610612759,SAS,San Antonio,1629640,Keldon Johnson,Keldon,,,34.000000:50,4.0,8.0,0.5,2.0,6.0,0.333,7.0,8.0,0.875,1.0,4.0,5.0,4.0,0.0,0.0,2.0,2.0,17.0,23.0
0022301070,1610612759,SAS,San Antonio,1631104,Blake Wesley,Blake,,,12.000000:50,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0
0022301070,1610612759,SAS,San Antonio,1626224,Cedi Osman,Cedi,,,20.000000:27,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,-9.0
0022301070,1610612759,SAS,San Antonio,1631103,Malaki Branham,Malaki,,,18.000000:43,3.0,4.0,0.75,2.0,2.0,1.0,2.0,4.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,10.0,5.0
0022301070,1610612759,SAS,San Antonio,1628984,Devonte' Graham,Devonte',,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301070,1610612759,SAS,San Antonio,1630572,Sandro Mamukelashvili,Sandro,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022301071,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,Jaden,F,,30.000000:57,7.0,10.0,0.7,1.0,3.0,0.333,2.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,17.0,9.0
0022301071,1610612750,MIN,Minnesota,1629675,Naz Reid,Naz,F,,33.000000:09,2.0,12.0,0.167,0.0,5.0,0.0,3.0,4.0,0.75,0.0,6.0,6.0,2.0,2.0,0.0,1.0,3.0,7.0,14.0
0022301071,1610612750,MIN,Minnesota,203497,Rudy Gobert,Rudy,C,,34.000000:48,7.0,8.0,0.875,0.0,0.0,0.0,7.0,15.0,0.467,3.0,9.0,12.0,2.0,0.0,3.0,0.0,5.0,21.0,1.0
0022301071,1610612750,MIN,Minnesota,1630162,Anthony Edwards,Anthony,G,,39.000000:20,8.0,19.0,0.421,0.0,8.0,0.0,9.0,10.0,0.9,1.0,3.0,4.0,5.0,3.0,0.0,2.0,2.0,25.0,11.0
0022301071,1610612750,MIN,Minnesota,201144,Mike Conley,Mike,G,,31.000000:55,8.0,12.0,0.667,5.0,6.0,0.833,2.0,2.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,2.0,3.0,23.0,6.0
0022301071,1610612750,MIN,Minnesota,203937,Kyle Anderson,Kyle,,,26.000000:31,1.0,3.0,0.333,0.0,0.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,7.0,0.0,2.0,1.0,3.0,5.0,15.0
0022301071,1610612750,MIN,Minnesota,1628420,Monte Morris,Monte,,,10.000000:36,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
0022301071,1610612750,MIN,Minnesota,1629638,Nickeil Alexander-Walker,Nickeil,,,16.000000:42,2.0,6.0,0.333,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0
